Body center of mass-x,Body center of mass-y,Body center of mass-z,7th cervical vertebrae-x,7th cervical vertebrae-y,7th cervical vertebrae-z,10th thoracic vertebrae-x,10th thoracic vertebrae-y,10th thoracic vertebrae-z,Jugular notch-x,Jugular notch-y,Jugular notch-z,Anterior superior iliac spine LT-x,Anterior superior iliac spine LT-y,Anterior superior iliac spine LT-z,Anterior superior iliac spine RT-x,Anterior superior iliac spine RT-y,Anterior superior iliac spine RT-z,Posterior superior iliac spine LT-x,Posterior superior iliac spine LT-y,Posterior superior iliac spine LT-z,Posterior superior iliac spine RT-x,Posterior superior iliac spine RT-y,Posterior superior iliac spine RT-z,Acromion LT-x,Acromion LT-y,Acromion LT-z,Acromion RT-x,Acromion RT-y,Acromion RT-z,Shoulder LT-x,Shoulder LT-y,Shoulder LT-z,Shoulder RT-x,Shoulder RT-y,Shoulder RT-z,Medial humeral epicondyle LT-x,Medial humeral epicondyle LT-y,Medial humeral epicondyle LT-z,Lateral humeral epicondyle LT-x,Lateral humeral epicondyle LT-y,Lateral humeral epicondyle LT-z,Elbow LT-x,Elbow LT-y,Elbow LT-z,Radial styloid process LT-x,Radial styloid process LT-y,Radial styloid process LT-z,Ulnar styloid process LT-x,Ulnar styloid process LT-y,Ulnar styloid process LT-z,Hand tip LT-x,Hand tip LT-y,Hand tip LT-z,Hip LT-x,Hip LT-y,Hip LT-z,Hip RT-x,Hip RT-y,Hip RT-z
-13.6776294,9.658027464,961.6716103,37.31810942,-18.30320664,1488.536738,81.91724503,-37.93294198,1211.841302,-41.21314976,36.22335448,1437.440872,-114.6580985,-107.1523257,966.5156161,4.683693646,156.3080838,965.2870232,57.92940998,-84.80702369,965.3143696,101.7034264,11.82903385,964.8637274,-96.69152185,-143.6802093,1443.564007,111.1731318,146.8957858,1434.174535,-106.1014058,-140.8414022,1417.569236,104.650257,153.7703706,1408.049354,-176.3806747,-146.9220692,1100.333561,-202.6258128,-148.3780745,1140.904753,-191.8554432,-149.7935628,1118.233768,-274.3636423,59.16486239,1055.639467,-290.1639147,44.60016474,1030.258091,-340.363209,200.0363345,1003.237343,-49.06438281,-73.53601889,876.1413106,22.35638083,84.13333815,875.4060523
-13.65223714,9.645652738,961.6434701,37.43835915,-18.31421569,1488.535701,82.02602572,-37.84311156,1211.813674,-41.1708271,36.08516206,1437.424101,-114.5316304,-107.3017632,966.5374379,4.443331136,156.3244992,965.3076002,58.02424616,-84.71634195,965.2837219,101.6637108,11.98054964,964.8326232,-96.35056574,-143.9111613,1443.519577,111.0314474,147.0118851,1434.204693,-105.7585995,-141.0860751,1417.522641,104.5037194,153.8775691,1408.078384,-174.6863145,-147.4804947,1099.985207,-201.1908913,-148.8177115,1140.391495,-190.2834033,-150.2856749,1117.789508,-271.5499441,58.94587303,1054.467169,-287.3639778,44.37899888,1029.095614,-336.5764848,200.0037944,1001.35494,-49.01386745,-73.58155836,876.1467457,22.18736437,84.18705423,875.4107424
-13.63096841,9.634461137,961.6167419,37.55919296,-18.32613821,1488.534022,82.13256738,-37.75609023,1211.786175,-41.12679446,35.94955968,1437.409116,-114.4092369,-107.4463729,966.5590634,4.209805298,156.3402212,965.3278804,58.11562522,-84.62815677,965.2534734,101.6245403,12.12754374,964.8018812,-96.01469087,-144.1369226,1443.476451,110.8953431,147.1243044,1434.234108,-105.4213655,-141.3249134,1417.477606,104.3624189,153.9816083,1408.106896,-173.1013993,-147.9761559,1099.681665,-199.8706355,-149.202165,1139.916647,-188.821907,-150.7201358,1117.386681,-268.9205326,58.73556253,1053.307842,-284.7441262,44.15986174,1027.947319,-333.0538734,199.9409421,999.5058671,-48.96582939,-73.62536291,876.1521697,22.0224005,84.23920108,875.4153614
-13.61330095,9.624184911,961.5913351,37.67738863,-18.3394113,1488.531988,82.23562673,-37.67257168,1211.759282,-41.08260915,35.81775432,1437.395345,-114.2921464,-107.584796,966.5803583,3.985565753,156.3550131,965.3474142,58.20267306,-84.543497,965.2241062,101.5863899,12.2684021,964.771868,-95.68839097,-144.3555104,1443.431742,110.7650922,147.2319136,1434.265566,-105.0937327,-141.555584,1417.43111,104.22716,154.0816654,1408.137627,-171.624028,-148.4110567,1099.417236,-198.6615328,-149.5337743,1139.475465,-187.468475,-151.0988855,1117.020089,-266.4627794,58.54195396,1052.166153,-282.2944973,43.94968249,1026.820234,-329.7805502,199.856533,997.6891235,-48.92065478,-73.66723674,876.1576068,21.8633042,84.28901969,875.4197446
-13.59932281,9.614776632,961.5672729,37.79609148,-18.35590717,1488.529284,82.33654501,-37.59332346,1211.732222,-41.03477208,35.68900267,1437.383074,-114.181218,-107.7165913,966.6019809,3.770387123,156.369101,965.3665961,58.28461187,-84.46231713,965.194903,101.5487141,12.40309123,964.7417696,-95.37005983,-144.5671736,1443.384927,110.6454001,147.3324136,1434.29941,-104.7741673,-141.7780918,1417.382684,104.1026185,154.1756563,1408.170979,-170.2435414,-148.7952198,1099.186611,-197.5506022,-149.8223832,1139.064152,-186.2115342,-151.4316926,1116.685285,-264.1586859,58.36206005,1051.045873,-279.9997098,43.74540802,1025.719825,-326.7320138,199.7507192,995.9049376,-48.87985921,-73.70663038,876.1632623,21.70893921,84.33693062,875.4239394
-13.58878142,9.60639442,961.5444755,37.91470622,-18.37790705,1488.525974,82.43510212,-37.51972145,1211.70486,-40.98343268,35.56144644,1437.372069,-114.0772737,-107.8406397,966.6234805,3.565392605,156.3828115,965.3861163,58.36082709,-84.38473988,965.1654777,101.511612,12.53119783,964.7116182,-95.06038708,-144.7736987,1443.334724,110.5364841,147.4235798,1434.336815,-104.4631893,-141.9940985,1417.330993,103.989194,154.2614756,1408.208113,-168.9553288,-149.1368157,1098.984446,-196.5304192,-150.0744525,1138.679333,-185.0453663,-151.7257635,1116.378106,-261.9963104,58.19281616,1049.946894,-277.849615,43.5451858,1024.646441,-323.8854326,199.6263495,994.1527254,-48.84402038,-73.74248711,876.1688213,21.55989187,84.38351652,875.4283138
-13.582065,9.599003566,961.5228651,38.03650521,-18.40387571,1488.522087,82.53276197,-37.45172897,1211.676608,-40.92502572,35.43659045,1437.361819,-113.9813909,-107.9566936,966.6461562,3.370509629,156.3960114,965.4055911,58.43035531,-84.31116039,965.1354793,101.4744887,12.65218699,964.6804457,-94.75715059,-144.973159,1443.282921,110.4427799,147.5057882,1434.375661,-104.1586007,-142.201928,1417.277808,103.8913289,154.3392269,1408.246836,-167.7522718,-149.4388611,1098.808092,-195.5909424,-150.2916069,1138.320497,-183.9616666,-151.9833537,1116.097177,-259.9655246,58.03359346,1048.872531,-275.8348721,43.3507518,1023.602563,-321.2161588,199.4911475,992.438345,-48.81490886,-73.77499387,876.1749025,21.41499298,84.42836238,875.4324794
-13.57858149,9.592969135,961.5023552,38.15938109,-18.43499592,1488.517836,82.62865119,-37.39027663,1211.647714,-40.86088208,35.31394541,1437.352014,-113.8936943,-108.0641318,966.6691807,3.186603011,156.4089624,965.4255503,58.49320245,-84.24157123,965.1048728,101.437713,12.76593436,964.6487149,-94.46367829,-145.1654969,1443.229595,110.364233,147.5769342,1434.415905,-103.8635912,-142.401511,1417.223155,103.8091522,154.4067873,1408.287053,-166.6305244,-149.7037396,1098.652227,-194.7244346,-150.4751512,1137.985241,-182.954944,-152.2063001,1115.838904,-258.065839,57.88197572,1047.825304,-273.9549658,43.16208729,1022.589341,-318.7109279,199.3503947,990.7678183,-48.79213362,-73.80345605,876.181062,21.27522575,84.47194781,875.4368044
-13.57873217,9.588470001,961.4829193,38.28751048,-18.47040926,1488.513088,82.72432445,-37.33589974,1211.617399,-40.78649759,35.19485516,1437.342464,-113.8158217,-108.1621316,966.6938756,3.014169788,156.4216086,965.4458073,58.54794351,-84.1765277,965.0731176,101.4006431,12.87156235,964.615332,-94.17780371,-145.3486647,1443.176906,110.3068477,147.6363908,1434.455095,-103.576138,-142.5909636,1417.169228,103.748578,154.4633288,1408.326281,-165.5809739,-149.9312084,1098.513718,-193.9181659,-150.6241127,1137.673292,-182.0145565,-152.3939885,1115.601826,-256.2931819,57.73819248,1046.810316,-272.2048519,42.98116072,1021.610274,-316.3545471,199.2098908,989.1467389,-48.77800639,-73.8276494,876.1878944,21.13955607,84.5139712,875.440981
-13.58188203,9.585444143,961.4644921,38.41912078,-18.50969679,1488.507956,82.81935975,-37.28783595,1211.586013,-40.70301447,35.0805326,1437.333087,-113.7467082,-108.2516878,966.7199779,2.852292895,156.4339012,965.4661351,58.595503,-84.11571021,965.0405651,101.3634764,12.96973747,964.5806613,-93.90239217,-145.5210206,1443.124462,110.2705958,147.6840037,1434.493698,-103.2990035,-142.7685368,1417.11561,103.7097203,154.5087794,1408.364973,-164.5968466,-150.1217573,1098.38776,-193.1627342,-150.7381533,1137.382106,-181.1326739,-152.546429,1115.382428,-254.6414969,57.60422258,1045.830155,-270.577352,42.81122648,1020.666509,-314.1368701,199.0750886,987.5807624,-48.77136523,-73.84820157,876.1953312,21.00795976,84.55437097,875.444962
-13.58846764,9.584036309,961.4470671,38.55611796,-18.55489829,1488.5024,82.91456355,-37.24762395,1211.552942,-40.60831562,34.96901556,1437.323545,-113.6880186,-108.3313147,966.7478358,2.702190884,156.44612,965.4871227,58.63449829,-84.05948932,965.0064948,101.3258879,13.05964695,964.5440711,-93.63523894,-145.6846438,1443.071204,110.2575769,147.7179719,1434.532464,-103.0298464,-142.9362553,1417.061194,103.6948141,154.5413968,1408.403861,-163.6725282,-150.2809879,1098.270583,-192.4501369,-150.8220144,1137.110066,-180.302739,-152.6687181,1115.178161,-253.1052186,57.47792646,1044.887601,-269.0658134,42.65019033,1019.760107,-312.0549905,198.9436929,986.0738402,-48.77409786,-73.86396891,876.2034175,20.88027461,84.59356922,875.4489366
-13.5979988,9.584504094,961.430589,38.69647866,-18.6052302,1488.496679,83.00918715,-37.21497842,1211.518615,-40.50464679,34.86025515,1437.313521,-113.6389245,-108.4014886,966.7767831,2.563563832,156.4583504,965.5088728,58.66569145,-84.00758126,964.9711752,101.2882258,13.14178051,964.5061116,-93.3776067,-145.8398896,1443.018135,110.2649663,147.7391031,1434.57048,-102.7698958,-143.0947323,1417.006947,103.7010463,154.5617464,1408.441964,-162.8077465,-150.408953,1098.161381,-191.7794463,-150.8744616,1136.857282,-179.5243356,-152.7601351,1114.988709,-251.677257,57.36522466,1043.984612,-267.6620207,42.50350359,1018.892584,-310.1078906,198.819943,984.6287297,-48.78502874,-73.87508194,876.2118552,20.75700094,84.63177149,875.4530671
-13.61015981,9.586259075,961.4150921,38.83882647,-18.66045555,1488.490629,83.10255912,-37.18917977,1211.483421,-40.3935536,34.7549677,1437.303574,-113.5991483,-108.462527,966.8068142,2.436687776,156.470326,965.5307429,58.68939164,-83.9602893,964.9351962,101.2507987,13.21585366,964.4671392,-93.13038058,-145.9863728,1442.963057,110.2908357,147.748751,1434.610141,-102.5200231,-143.2432292,1416.950701,103.7264879,154.571549,1408.481772,-162.0046239,-150.506579,1098.05922,-191.1530005,-150.8950756,1136.623064,-178.7997861,-152.8208687,1114.813262,-250.3539975,57.26890097,1043.118068,-266.3615832,42.37320165,1018.06076,-308.299764,198.7042948,983.2430761,-48.80350442,-73.88221848,876.2207583,20.63879131,84.66833057,875.4570863
-13.62500239,9.589089776,961.4005506,38.98138983,-18.71848029,1488.48456,83.19401261,-37.16961311,1211.447843,-40.27698701,34.65421479,1437.293182,-113.5686416,-108.51452,966.8379518,2.322108579,156.4817834,965.5521085,58.70572252,-83.91801656,964.8991147,101.2139127,13.28139974,964.4274733,-92.89387918,-146.1235263,1442.906185,110.3322335,147.7493853,1434.65123,-102.2804043,-143.3814222,1416.892595,103.7682933,154.5730577,1408.522988,-161.2711109,-150.5726794,1097.966117,-190.5788551,-150.8815748,1136.409706,-178.1371918,-152.8490999,1114.653974,-249.1371765,57.19415398,1042.289524,-265.1658814,42.26400741,1017.266242,-306.6354176,198.6009864,981.9177001,-48.8290688,-73.88593961,876.2302487,20.52639944,84.70258172,875.4607286
-13.64243167,9.592933078,961.3870966,39.12423753,-18.77964046,1488.478295,83.28328346,-37.15644672,1211.411913,-40.1548715,34.55834987,1437.282848,-113.5474773,-108.557317,966.8700493,2.220128669,156.4927522,965.5729841,58.7146687,-83.8808424,964.8629969,101.1776902,13.33829497,964.3872394,-92.66921704,-146.2506905,1442.847851,110.3900068,147.7403719,1434.693573,-102.0523093,-143.5085137,1416.83303,103.8271815,154.5657579,1408.565498,-160.6130297,-150.6109528,1097.883495,-190.0630619,-150.8373567,1136.218768,-177.5425443,-152.8483007,1114.5123,-248.0286104,57.1402966,1041.50134,-264.0769645,42.17505717,1016.511638,-305.1219706,198.5090121,980.6578396,-48.86162505,-73.88616304,876.2402622,20.42014686,84.73453477,875.4640262
-13.66148438,9.597708151,961.3747636,39.26413047,-18.84249941,1488.47193,83.36897935,-37.14844266,1211.376454,-40.03045411,34.46910563,1437.272968,-113.5335532,-108.592482,966.9020963,2.129501662,156.5031697,965.5931394,58.71805788,-83.84813849,964.8275925,101.1427305,13.38771832,964.3474732,-92.46084742,-146.3657754,1442.789714,110.4616897,147.7224191,1434.735945,-101.8403567,-143.6224789,1416.773719,103.900549,154.5502739,1408.608092,-160.0334167,-150.6245037,1097.811819,-189.6086273,-150.7659056,1136.051011,-177.0189,-152.8217099,1114.388821,-247.0302744,57.10599779,1040.756359,-263.0976976,42.10492389,1015.800418,-303.7623472,198.4275294,979.4669335,-48.8985548,-73.88376384,876.250408,20.32064789,84.76421306,875.4670554
-13.68175784,9.603220099,961.3636378,39.40213092,-18.90589682,1488.465167,83.45104868,-37.1451145,1211.341492,-39.90327296,34.38782838,1437.264348,-113.5266783,-108.6203304,966.9342576,2.050053013,156.5129032,965.6122328,58.71606242,-83.81997956,964.7931215,101.109072,13.42966213,964.3082089,-92.26883421,-146.4672781,1442.733651,110.5481049,147.6963867,1434.776713,-101.6449915,-143.7218262,1416.716675,103.9888495,154.5274451,1408.649224,-159.5299096,-150.6162109,1097.751962,-189.2140392,-150.6707166,1135.906888,-176.5642884,-152.7724552,1114.28411,-246.1370871,57.09037612,1040.055756,-262.2245589,42.05226198,1015.135049,-302.5556772,198.3550144,978.3472339,-48.93965015,-73.87915332,876.2608153,20.22789176,84.79131471,875.4696422
-13.70262837,9.609578738,961.3536795,39.53543582,-18.97168732,1488.458176,83.52822486,-37.14761496,1211.307392,-39.77573629,34.3129853,1437.25687,-113.5270664,-108.6399326,966.9654215,1.983126159,156.5222339,965.6308826,58.7086392,-83.7964278,964.7596148,101.0772427,13.46382635,964.270112,-92.09599065,-146.5566632,1442.678682,110.6471074,147.6604592,1434.816974,-101.4688719,-143.8079221,1416.660872,104.0901025,154.4955492,1408.689975,-159.0999776,-150.5926318,1097.701316,-188.8774679,-150.5593082,1135.783448,-176.1764993,-152.7074993,1114.195287,-245.3441168,57.08862917,1039.399522,-261.4544551,42.01295308,1014.516309,-301.4976001,198.2892076,977.303789,-48.98436405,-73.87141519,876.2708986,20.14335737,84.8163679,875.4722363
-13.72392092,9.616298571,961.3447964,39.66461094,-19.03864589,1488.45093,83.60108391,-37.15463807,1211.274154,-39.64771775,34.24519989,1437.250555,-113.5336026,-108.6527102,966.9959801,1.926928421,156.53102,965.6486918,58.69663937,-83.77701755,964.7272203,101.0470272,13.49114604,964.2330412,-91.94083456,-146.6337135,1442.624889,110.7579848,147.616398,1434.856629,-101.3105538,-143.8806244,1416.6064,104.203527,154.4562942,1408.730248,-158.7340652,-150.559474,1097.65831,-188.5906636,-150.4379375,1135.678273,-175.8465434,-152.6328016,1114.120259,-244.6401732,57.09536202,1038.784568,-260.776824,41.9819083,1013.941353,-300.5763118,198.226109,976.3349265,-49.03205229,-73.86148019,876.2808929,20.06594891,84.83920777,875.4746007
-13.74462555,9.623527886,961.3368634,39.78601151,-19.10898284,1488.443573,83.66813008,-37.16687064,1211.242319,-39.52296892,34.1820728,1437.245515,-113.5453857,-108.6585739,967.0243228,1.881731848,156.5396482,965.6664936,58.68093303,-83.76122795,964.6960387,101.0190649,13.51225121,964.1979933,-91.80599789,-146.7012004,1442.571036,110.8762855,147.5627781,1434.897167,-101.1725673,-143.9426055,1416.551997,104.3247478,154.4083727,1408.771546,-158.425988,-150.5232618,1097.620268,-188.3502023,-150.313727,1135.586653,-175.5694475,-152.5551248,1114.05513,-244.0134394,57.10528798,1038.205401,-260.179457,41.95489532,1013.403813,-299.7752916,198.1638005,975.4375037,-49.08106007,-73.84862063,876.2899599,19.99694463,84.86074009,875.4773595
-13.76475639,9.631014623,961.3298029,39.90099598,-19.18145447,1488.436036,83.72956805,-37.18439515,1211.211775,-39.40105948,34.12359299,1437.241818,-113.5633939,-108.6568324,967.050964,1.848541308,156.5479499,965.6839216,58.66073016,-83.74966014,964.6661241,100.9932933,13.52622528,964.1646993,-91.68850063,-146.7598542,1442.517882,111.0008476,147.501689,1434.937799,-101.0520632,-143.9948002,1416.498446,104.4524149,154.3537088,1408.813084,-158.1706612,-150.4846463,1097.587943,-188.1534434,-150.1878014,1135.50751,-175.3411724,-152.4753556,1113.999585,-243.4560498,57.11694775,1037.658242,-259.6539967,41.9313379,1012.89906,-299.0785205,198.1039955,974.6067531,-49.13231308,-73.83282838,876.2983812,19.93660568,84.88045835,875.480267
-13.78433998,9.639273007,961.3235373,40.01030275,-19.25761197,1488.428321,83.78606455,-37.20741267,1211.182199,-39.28167773,34.06745421,1437.239345,-113.5865747,-108.6482711,967.0754157,1.825555572,156.5563931,965.7019439,58.63681634,-83.7412314,964.6368575,100.969451,13.5346107,964.1330745,-91.58673865,-146.8123325,1442.466025,111.1311738,147.4318867,1434.977845,-100.9474809,-144.0400293,1416.446346,104.5859581,154.2909151,1408.854163,-157.962345,-150.4451132,1097.5612,-187.996821,-150.0625713,1135.439066,-175.1568845,-152.3954527,1113.952519,-242.9616336,57.12763823,1037.139635,-259.1938027,41.90902211,1012.423169,-298.4727323,198.0460437,973.8370445,-49.18528002,-73.81362499,876.3057765,19.88375545,84.89959107,875.4838147
-13.80296819,9.648161566,961.3180165,40.11341296,-19.336268,1488.420349,83.83689837,-37.23578384,1211.153899,-39.16640767,34.01372193,1437.238509,-113.6151489,-108.6325368,967.0974925,1.813713128,156.5648259,965.7202401,58.60909058,-83.73634255,964.6086243,100.9478624,13.53682137,964.1034545,-91.49977419,-146.8592827,1442.416324,111.2641044,147.3555027,1435.016667,-100.8580899,-144.0790839,1416.396614,104.7219537,154.222018,1408.894184,-157.798631,-150.4018924,1097.540322,-187.8788829,-149.9355855,1135.380907,-175.0145507,-152.3128633,1113.913827,-242.529226,57.13773822,1036.645694,-258.7985673,41.88850995,1011.972574,-297.9526482,197.9915122,973.1228185,-49.23969934,-73.79112128,876.3121193,19.83934934,84.91772511,875.4878949
-13.82084241,9.657776535,961.3131135,40.21154054,-19.4169183,1488.412151,83.88290904,-37.26897463,1211.12663,-39.05411687,33.96249976,1437.239059,-113.6486439,-108.6103851,967.1176112,1.81172423,156.5732539,965.7387846,58.57785257,-83.73460872,964.5812235,100.9281807,13.53352142,964.0754763,-91.4260518,-146.9006988,1442.36923,111.4005034,147.2729851,1435.053663,-100.7823196,-144.1120878,1416.349684,104.8612711,154.1473417,1408.932512,-157.6733882,-150.3520644,1097.524908,-187.7942821,-149.8043926,1135.332059,-174.9083323,-152.2249658,1113.88279,-242.1545532,57.1481844,1036.171414,-258.4654996,41.8696957,1011.543906,-297.5141331,197.9391217,972.4538651,-49.29565122,-73.76565224,876.3175912,19.8022525,84.93498115,875.4924246
-13.8374715,9.668455641,961.3087059,40.3024326,-19.50109362,1488.403846,83.92303293,-37.30788645,1211.100695,-38.94699665,33.91223177,1437.241001,-113.6868827,-108.5812756,967.1346504,1.820311474,156.5819833,965.7582707,58.54334356,-83.73582918,964.5546212,100.9108472,13.52482561,964.0497715,-91.36770259,-146.938151,1442.324648,111.5381364,147.1828317,1435.089081,-100.7222618,-144.1406112,1416.305446,105.0017138,154.0653851,1408.969385,-157.5850574,-150.2964205,1097.513576,-187.7417114,-149.6700585,1135.290986,-174.8367257,-152.1327794,1113.857966,-241.8398677,57.15549373,1035.710742,-258.1980664,41.84782405,1011.132746,-297.1622799,197.8822428,971.8193505,-49.35237001,-73.73640868,876.3215872,19.77355702,84.95202808,875.4978851
-13.85277222,9.679543132,961.3046689,40.38670559,-19.58577255,1488.395452,83.95758383,-37.35100165,1211.076251,-38.84467959,33.86551211,1437.244305,-113.7296042,-108.5460636,967.1495325,1.838904031,156.5905007,965.777555,58.50574179,-83.74034131,964.5293574,100.8957352,13.51052206,964.0261224,-91.32376267,-146.9691914,1442.283222,111.6769936,147.0881147,1435.122281,-100.6770017,-144.1623216,1416.26455,105.1432096,153.9791137,1409.004152,-157.5269302,-150.2344699,1097.505609,-187.7144335,-149.5319858,1135.257033,-174.7929819,-152.0358256,1113.838702,-241.5808961,57.15834684,1035.259365,-257.9927948,41.82073878,1010.735893,-296.8971497,197.8173018,971.2135411,-49.40980861,-73.70470429,876.3246995,19.75281217,84.967757,875.5036319
-13.86712144,9.690701178,961.3009091,40.46604632,-19.66996327,1488.386959,83.98750283,-37.39774501,1211.053016,-38.74547685,33.82308544,1437.24871,-113.7771543,-108.5049952,967.1632234,1.86708647,156.5985709,965.7961146,58.46467772,-83.74836338,964.5053901,100.8824494,13.49039638,964.0039409,-91.29192374,-146.9932551,1442.244383,111.8183666,146.9901057,1435.153619,-100.6441457,-144.1766697,1416.226395,105.2871209,153.8897933,1409.037149,-157.4944254,-150.1659374,1097.500398,-187.7079693,-149.3890402,1135.229525,-174.7725862,-151.9334141,1113.824384,-241.3707552,57.15721175,1034.81303,-257.8431669,41.78840897,1010.349734,-296.7131704,197.7434994,970.6304012,-49.4688092,-73.67106693,876.3274325,19.73913413,84.98164638,875.5092786
